date,county,confirmed_cases,reported_deaths
2021-06-03,Nevada,4858,72
2021-06-03,Orange,254799,5056
2021-06-03,Placer,23339,293
2021-06-03,Plumas,710,4
2021-06-03,Riverside,291462,4447
2021-06-03,Sacramento,106599,1654
2021-06-03,San Benito,6062,63
2021-06-03,San Bernardino,292804,4762
2021-06-03,San Diego,281064,3761
2021-06-03,San Francisco,36775,551
2021-06-03,San Joaquin,73215,1388
2021-06-03,San Luis Obispo,21258,255
2021-06-03,San Mateo,42422,467
2021-06-03,Santa Barbara,34490,459
2021-06-03,Santa Clara,118338,2058
2021-06-03,Santa Cruz,16179,207
2021-06-03,Shasta,12388,199
2021-06-03,Sierra,55,0
2021-06-03,Siskiyou,1929,21
2021-06-03,Solano,33014,256
2021-06-03,Sonoma,30301,322
2021-06-03,Stanislaus,56402,973
2021-06-03,Sutter,9519,111
2021-06-03,Tehama,5075,63
2021-06-03,Trinity,365,3
2021-06-03,Tulare,49650,848
2021-06-03,Tuolumne,4082,63
2021-06-03,Ventura,81127,1023
2021-06-03,Yolo,14062,210
2021-06-03,Yuba,6086,49
2021-06-02,Alameda,88331,1254
2021-06-02,Alpine,88,0
2021-06-02,Amador,3697,46
2021-06-02,Butte,12547,193
2021-06-02,Calaveras,2181,55
2021-06-02,Colusa,1949,15
2021-06-02,Contra Costa,69833,814
2021-06-02,Del Norte,1398,8
2021-06-02,El Dorado,10272,110
2021-06-02,Fresno,102180,1707
2021-06-02,Glenn,2421,19
2021-06-02,Humboldt,4327,42
2021-06-02,Imperial,28562,738
2021-06-02,Inyo,1404,35
2021-06-02,Kern,96906,1326
2021-06-02,Kings,22989,244
2021-06-02,Lake,3537,45
2021-06-02,Lassen,5211,6
2021-06-02,Los Angeles,1203204,24375
2021-06-02,Madera,16570,240
2021-06-02,Marin,14078,229
2021-06-02,Mariposa,435,5
2021-06-02,Mendocino,4042,47
2021-06-02,Merced,31106,458
2021-06-02,Modoc,381,3
2021-06-02,Mono,1251,3
2021-06-02,Monterey,43059,380
2021-06-02,Napa,9927,82
2021-06-02,Nevada,4855,72
2021-06-02,Orange,254754,5055
2021-06-02,Placer,23318,293
2021-06-02,Plumas,710,4
2021-06-02,Riverside,291407,4445
2021-06-02,Sacramento,106535,1649
2021-06-02,San Benito,6061,63
2021-06-02,San Bernardino,292758,4760
2021-06-02,San Diego,280984,3760
2021-06-02,San Francisco,36755,550
2021-06-02,San Joaquin,73184,1387
2021-06-02,San Luis Obispo,21251,255
2021-06-02,San Mateo,42412,464
2021-06-02,Santa Barbara,34483,456
2021-06-02,Santa Clara,118310,2058
2021-06-02,Santa Cruz,16176,207
2021-06-02,Shasta,12371,199
2021-06-02,Sierra,55,0
2021-06-02,Siskiyou,1929,21
2021-06-02,Solano,33002,256
2021-06-02,Sonoma,30282,322
2021-06-02,Stanislaus,56373,973
2021-06-02,Sutter,9516,111
2021-06-02,Tehama,5072,63
2021-06-02,Trinity,363,3
2021-06-02,Tulare,49642,846
2021-06-02,Tuolumne,4082,63
2021-06-02,Ventura,81102,1020
2021-06-02,Yolo,14059,210
2021-06-02,Yuba,6080,48
2021-06-01,Alameda,88298,1253
2021-06-01,Alpine,88,0
2021-06-01,Amador,3695,46
2021-06-01,Butte,12533,193
2021-06-01,Calaveras,2179,55
2021-06-01,Colusa,1948,15
2021-06-01,Contra Costa,69776,813
2021-06-01,Del Norte,1397,8
2021-06-01,El Dorado,10266,110
2021-06-01,Fresno,102157,1706
2021-06-01,Glenn,2421,18
2021-06-01,Humboldt,4317,42
2021-06-01,Imperial,28558,736
2021-06-01,Inyo,1404,35
2021-06-01,Kern,96879,1319
2021-06-01,Kings,22985,244
2021-06-01,Lake,3536,45
2021-06-01,Lassen,5204,6
2021-06-01,Los Angeles,1202971,24367
2021-06-01,Madera,16561,240
2021-06-01,Marin,14076,229
2021-06-01,Mariposa,435,5
2021-06-01,Mendocino,4035,47
2021-06-01,Merced,31097,456
2021-06-01,Modoc,380,3
2021-06-01,Mono,1251,3
2021-06-01,Monterey,43053,379
2021-06-01,Napa,9925,82
2021-06-01,Nevada,4850,72
2021-06-01,Orange,254719,5051
2021-06-01,Placer,23288,293
2021-06-01,Plumas,709,4
2021-06-01,Riverside,291356,4442
2021-06-01,Sacramento,106463,1644
2021-06-01,San Benito,6060,63
2021-06-01,San Bernardino,292736,4758
2021-06-01,San Diego,280881,3756
2021-06-01,San Francisco,36739,550
2021-06-01,San Joaquin,73152,1383
2021-06-01,San Luis Obispo,21246,256
2021-06-01,San Mateo,42396,462
2021-06-01,Santa Barbara,34480,456
2021-06-01,Santa Clara,118282,2057
2021-06-01,Santa Cruz,16172,207
2021-06-01,Shasta,12362,199
2021-06-01,Sierra,55,0
2021-06-01,Siskiyou,1923,21
2021-06-01,Solano,32977,256
2021-06-01,Sonoma,30243,322
2021-06-01,Stanislaus,56349,973
2021-06-01,Sutter,9509,111
2021-06-01,Tehama,5070,63
2021-06-01,Trinity,362,3
2021-06-01,Tulare,49634,845
2021-06-01,Tuolumne,4082,63
2021-06-01,Ventura,81086,1021
2021-06-01,Yolo,14055,210
2021-06-01,Yuba,6076,48
2021-05-31,Alameda,88260,1253
2021-05-31,Alpine,88,0
2021-05-31,Amador,3689,46
2021-05-31,Butte,12520,193
2021-05-31,Calaveras,2178,55
2021-05-31,Colusa,1948,15
2021-05-31,Contra Costa,69739,813
2021-05-31,Del Norte,1394,8
2021-05-31,El Dorado,10260,110
2021-05-31,Fresno,102121,1706
2021-05-31,Glenn,2420,18
2021-05-31,Humboldt,4305,42
2021-05-31,Imperial,28552,736
2021-05-31,Inyo,1403,35
2021-05-31,Kern,96843,1319
2021-05-31,Kings,22981,244
2021-05-31,Lake,3531,45
2021-05-31,Lassen,5202,6
2021-05-31,Los Angeles,1202730,24364
2021-05-31,Madera,16560,240
2021-05-31,Marin,14074,229
2021-05-31,Mariposa,435,5
2021-05-31,Mendocino,4026,47
2021-05-31,Merced,31092,456
2021-05-31,Modoc,379,3
2021-05-31,Mono,1251,3
2021-05-31,Monterey,43049,379
2021-05-31,Napa,9918,82
2021-05-31,Nevada,4840,72
2021-05-31,Orange,254692,5051
2021-05-31,Placer,23261,293
2021-05-31,Plumas,708,4
2021-05-31,Riverside,291299,4442
2021-05-31,Sacramento,106366,1644
2021-05-31,San Benito,6060,63
2021-05-31,San Bernardino,292688,4758
2021-05-31,San Diego,280777,3756
2021-05-31,San Francisco,36724,550
2021-05-31,San Joaquin,73105,1383
2021-05-31,San Luis Obispo,21238,256
2021-05-31,San Mateo,42380,442
2021-05-31,Santa Barbara,34467,456
2021-05-31,Santa Clara,118238,2057
2021-05-31,Santa Cruz,16169,207
2021-05-31,Shasta,12346,199
2021-05-31,Sierra,55,0
2021-05-31,Siskiyou,1922,21
2021-05-31,Solano,32926,256
2021-05-31,Sonoma,30200,322
2021-05-31,Stanislaus,56298,973
2021-05-31,Sutter,9490,111
2021-05-31,Tehama,5068,63
2021-05-31,Trinity,362,3
2021-05-31,Tulare,49623,845
2021-05-31,Tuolumne,4080,63
2021-05-31,Ventura,81071,1021
2021-05-31,Yolo,14051,210
2021-05-31,Yuba,6070,48
2021-05-30,Alameda,88235,1253
2021-05-30,Alpine,88,0
2021-05-30,Amador,3685,46
2021-05-30,Butte,12510,190
2021-05-30,Calaveras,2174,55
2021-05-30,Colusa,1948,15
2021-05-30,Contra Costa,69705,813
2021-05-30,Del Norte,1393,8
2021-05-30,El Dorado,10257,110
2021-05-30,Fresno,102104,1706
2021-05-30,Glenn,2420,18
2021-05-30,Humboldt,4296,42
2021-05-30,Imperial,28547,736
2021-05-30,Inyo,1403,35
2021-05-30,Kern,96827,1319
2021-05-30,Kings,22980,244
2021-05-30,Lake,3531,45
2021-05-30,Lassen,5200,6
2021-05-30,Los Angeles,1202626,24360
2021-05-30,Madera,16556,240
2021-05-30,Marin,14070,229
2021-05-30,Mariposa,435,5
2021-05-30,Mendocino,4019,47
2021-05-30,Merced,31088,456
2021-05-30,Modoc,379,3
2021-05-30,Mono,1251,3
2021-05-30,Monterey,43046,379
2021-05-30,Napa,9917,82
2021-05-30,Nevada,4834,72
2021-05-30,Orange,254668,5051
2021-05-30,Placer,23255,293
2021-05-30,Plumas,706,4
2021-05-30,Riverside,291278,4442
2021-05-30,Sacramento,106321,1644
2021-05-30,San Benito,6060,63
2021-05-30,San Bernardino,292663,4758
2021-05-30,San Diego,280721,3756
2021-05-30,San Francisco,36707,550
2021-05-30,San Joaquin,73088,1383
2021-05-30,San Luis Obispo,21230,256
2021-05-30,San Mateo,42372,439
2021-05-30,Santa Barbara,34463,456
2021-05-30,Santa Clara,118216,2057
2021-05-30,Santa Cruz,16167,207
2021-05-30,Shasta,12344,199
2021-05-30,Sierra,55,0
2021-05-30,Siskiyou,1922,21
2021-05-30,Solano,32915,256
2021-05-30,Sonoma,30184,322
2021-05-30,Stanislaus,56279,973
2021-05-30,Sutter,9489,111
2021-05-30,Tehama,5068,63
2021-05-30,Trinity,362,3
2021-05-30,Tulare,49616,845
2021-05-30,Tuolumne,4080,63
2021-05-30,Ventura,81068,1021
2021-05-30,Yolo,14046,210
2021-05-30,Yuba,6063,48
2021-05-29,Alameda,88212,1253
2021-05-29,Alpine,88,0
2021-05-29,Amador,3684,46
2021-05-29,Butte,12504,190
2021-05-29,Calaveras,2173,55
2021-05-29,Colusa,1945,15
2021-05-29,Contra Costa,69672,813
2021-05-29,Del Norte,1393,8
2021-05-29,El Dorado,10256,110
2021-05-29,Fresno,102092,1706
2021-05-29,Glenn,2420,18
2021-05-29,Humboldt,4290,42
2021-05-29,Imperial,28544,736
2021-05-29,Inyo,1403,35
2021-05-29,Kern,96817,1319
2021-05-29,Kings,22979,244
2021-05-29,Lake,3531,45
2021-05-29,Lassen,5200,6
2021-05-29,Los Angeles,1202502,24359
2021-05-29,Madera,16554,240
2021-05-29,Marin,14066,229
2021-05-29,Mariposa,434,5
2021-05-29,Mendocino,4013,47
2021-05-29,Merced,31077,456
2021-05-29,Modoc,379,3
2021-05-29,Mono,1251,3
2021-05-29,Monterey,43044,379
2021-05-29,Napa,9914,82
2021-05-29,Nevada,4833,72
2021-05-29,Orange,254646,5049
2021-05-29,Placer,23241,293
2021-05-29,Plumas,706,4
2021-05-29,Riverside,291258,4442
2021-05-29,Sacramento,106292,1643
2021-05-29,San Benito,6059,63
2021-05-29,San Bernardino,292631,4757
2021-05-29,San Diego,280662,3756
2021-05-29,San Francisco,36698,550
2021-05-29,San Joaquin,73072,1383
2021-05-29,San Luis Obispo,21228,256
2021-05-29,San Mateo,42364,439
2021-05-29,Santa Barbara,34459,456
2021-05-29,Santa Clara,118192,2056
2021-05-29,Santa Cruz,16166,207
2021-05-29,Shasta,12336,199
2021-05-29,Sierra,55,0
2021-05-29,Siskiyou,1917,21
2021-05-29,Solano,32906,256
2021-05-29,Sonoma,30161,322
2021-05-29,Stanislaus,56259,974
2021-05-29,Sutter,9485,111
2021-05-29,Tehama,5067,63
2021-05-29,Trinity,362,3
2021-05-29,Tulare,49606,845
2021-05-29,Tuolumne,4080,63
2021-05-29,Ventura,81060,1021
2021-05-29,Yolo,14045,210
2021-05-29,Yuba,6063,48
2021-05-28,Alameda,88188,1261
2021-05-28,Alpine,88,0
2021-05-28,Amador,3684,46
2021-05-28,Butte,12501,190
2021-05-28,Calaveras,2172,55
2021-05-28,Colusa,1945,15
2021-05-28,Contra Costa,69636,813
2021-05-28,Del Norte,1392,8
2021-05-28,El Dorado,10253,110
2021-05-28,Fresno,102078,1705
2021-05-28,Glenn,2420,18
2021-05-28,Humboldt,4284,42
2021-05-28,Imperial,28541,736
2021-05-28,Inyo,1403,35
2021-05-28,Kern,96800,1320
2021-05-28,Kings,22977,244
2021-05-28,Lake,3529,45
2021-05-28,Lassen,5200,6
2021-05-28,Los Angeles,1202394,24357
2021-05-28,Madera,16552,240
2021-05-28,Marin,14065,229
2021-05-28,Mariposa,434,5
2021-05-28,Mendocino,4008,47
2021-05-28,Merced,31074,455
2021-05-28,Modoc,379,3
2021-05-28,Mono,1251,3
2021-05-28,Monterey,43043,379
2021-05-28,Napa,9914,82
2021-05-28,Nevada,4831,71
2021-05-28,Orange,254628,5047
2021-05-28,Placer,23231,293
2021-05-28,Plumas,704,4
2021-05-28,Riverside,291236,4442
2021-05-28,Sacramento,106234,1642
2021-05-28,San Benito,6059,63
2021-05-28,San Bernardino,292607,4757
2021-05-28,San Diego,280599,3756
2021-05-28,San Francisco,36692,546
2021-05-28,San Joaquin,73042,1383
2021-05-28,San Luis Obispo,21224,256
2021-05-28,San Mateo,42358,439
2021-05-28,Santa Barbara,34458,455
2021-05-28,Santa Clara,118168,2056
2021-05-28,Santa Cruz,16165,207
2021-05-28,Shasta,12327,198
2021-05-28,Sierra,55,0
2021-05-28,Siskiyou,1915,19
2021-05-28,Solano,32891,256
2021-05-28,Sonoma,30142,321
2021-05-28,Stanislaus,56236,974
2021-05-28,Sutter,9481,111
2021-05-28,Tehama,5061,63
2021-05-28,Trinity,362,3
2021-05-28,Tulare,49600,846
2021-05-28,Tuolumne,4080,63
2021-05-28,Ventura,81049,1021
2021-05-28,Yolo,14041,210
2021-05-28,Yuba,6061,48
2021-05-27,Alameda,88152,1274
2021-05-27,Alpine,88,0
2021-05-27,Amador,3682,46
2021-05-27,Butte,12496,190
2021-05-27,Calaveras,2171,55
2021-05-27,Colusa,1942,15
2021-05-27,Contra Costa,69595,813
2021-05-27,Del Norte,1392,8
2021-05-27,El Dorado,10252,112
2021-05-27,Fresno,102062,1704
2021-05-27,Glenn,2420,18
2021-05-27,Humboldt,4276,42
2021-05-27,Imperial,28530,736
2021-05-27,Inyo,1403,35
2021-05-27,Kern,96784,1322
2021-05-27,Kings,22974,245
2021-05-27,Lake,3524,45
2021-05-27,Lassen,5199,6
2021-05-27,Los Angeles,1202233,24348
2021-05-27,Madera,16543,240
2021-05-27,Marin,14061,229
2021-05-27,Mariposa,432,5
2021-05-27,Mendocino,4002,47
2021-05-27,Merced,31062,455
2021-05-27,Modoc,378,3
2021-05-27,Mono,1251,3
2021-05-27,Monterey,43037,379
2021-05-27,Napa,9913,82
2021-05-27,Nevada,4827,71
2021-05-27,Orange,254592,5059
2021-05-27,Placer,23222,293
2021-05-27,Plumas,704,4
2021-05-27,Riverside,291201,4443
2021-05-27,Sacramento,106160,1642
2021-05-27,San Benito,6058,63
2021-05-27,San Bernardino,292568,4756
2021-05-27,San Diego,280525,3756
2021-05-27,San Francisco,36687,546
2021-05-27,San Joaquin,73010,1388
2021-05-27,San Luis Obispo,21221,256
2021-05-27,San Mateo,42349,436
2021-05-27,Santa Barbara,34454,456
2021-05-27,Santa Clara,118149,2053
2021-05-27,Santa Cruz,16162,207
2021-05-27,Shasta,12316,202
2021-05-27,Sierra,55,0
2021-05-27,Siskiyou,1912,18
2021-05-27,Solano,32850,257
2021-05-27,Sonoma,30115,321
2021-05-27,Stanislaus,56208,974
2021-05-27,Sutter,9477,111
2021-05-27,Tehama,5058,63
2021-05-27,Trinity,362,3
2021-05-27,Tulare,49586,840
2021-05-27,Tuolumne,4079,66
2021-05-27,Ventura,81036,1023
2021-05-27,Yolo,14038,213
2021-05-27,Yuba,6056,48
2021-05-26,Alameda,88123,1266
2021-05-26,Alpine,88,0
2021-05-26,Amador,3682,46
2021-05-26,Butte,12487,190
2021-05-26,Calaveras,2169,55
2021-05-26,Colusa,1941,15
2021-05-26,Contra Costa,69558,812
2021-05-26,Del Norte,1392,8
2021-05-26,El Dorado,10248,112
2021-05-26,Fresno,102030,1702
2021-05-26,Glenn,2419,18
2021-05-26,Humboldt,4271,42
2021-05-26,Imperial,28525,734
2021-05-26,Inyo,1403,36
2021-05-26,Kern,96760,1320
2021-05-26,Kings,22970,245
2021-05-26,Lake,3523,45
2021-05-26,Lassen,5198,6
2021-05-26,Los Angeles,1202069,24221
2021-05-26,Madera,16541,240
2021-05-26,Marin,14058,227
2021-05-26,Mariposa,432,5
2021-05-26,Mendocino,3996,47
2021-05-26,Merced,31053,455
2021-05-26,Modoc,378,3
2021-05-26,Mono,1251,3
2021-05-26,Monterey,43031,379
2021-05-26,Napa,9906,82
2021-05-26,Nevada,4822,70
2021-05-26,Orange,254557,5058
2021-05-26,Placer,23198,293
2021-05-26,Plumas,703,4
2021-05-26,Riverside,291155,4443
2021-05-26,Sacramento,106074,1637
2021-05-26,San Benito,6058,63
2021-05-26,San Bernardino,292530,4755
2021-05-26,San Diego,280451,3755
2021-05-26,San Francisco,36675,546
2021-05-26,San Joaquin,72969,1388
2021-05-26,San Luis Obispo,21216,256
2021-05-26,San Mateo,42340,436
2021-05-26,Santa Barbara,34445,459
2021-05-26,Santa Clara,118122,2031
2021-05-26,Santa Cruz,16161,207
2021-05-26,Shasta,12302,202
2021-05-26,Sierra,55,0
2021-05-26,Siskiyou,1910,18
2021-05-26,Solano,32814,257
2021-05-26,Sonoma,30089,321
2021-05-26,Stanislaus,56186,974
2021-05-26,Sutter,9472,112
2021-05-26,Tehama,5057,63
2021-05-26,Trinity,362,3
2021-05-26,Tulare,49579,839
2021-05-26,Tuolumne,4075,66
2021-05-26,Ventura,81013,1023
2021-05-26,Yolo,14035,213
2021-05-26,Yuba,6051,49
2021-05-25,Alameda,88094,1263
2021-05-25,Alpine,88,0
2021-05-25,Amador,3677,46
2021-05-25,Butte,12476,189
2021-05-25,Calaveras,2167,55
2021-05-25,Colusa,1940,15
2021-05-25,Contra Costa,69506,809
2021-05-25,Del Norte,1392,8
2021-05-25,El Dorado,10241,112
2021-05-25,Fresno,102008,1701
2021-05-25,Glenn,2418,17
2021-05-25,Humboldt,4264,42
2021-05-25,Imperial,28518,735
2021-05-25,Inyo,1403,36
2021-05-25,Kern,96729,1319
2021-05-25,Kings,22964,245
2021-05-25,Lake,3522,44
2021-05-25,Lassen,5194,6
2021-05-25,Los Angeles,1201895,24212
2021-05-25,Madera,16536,240
2021-05-25,Marin,14052,227
2021-05-25,Mariposa,431,5
2021-05-25,Mendocino,3991,47
2021-05-25,Merced,31032,455
2021-05-25,Modoc,377,3
2021-05-25,Mono,1251,3
2021-05-25,Monterey,43027,379
2021-05-25,Napa,9904,82
2021-05-25,Nevada,4816,70
2021-05-25,Orange,254528,5057
2021-05-25,Placer,23187,292
2021-05-25,Plumas,703,4
2021-05-25,Riverside,291116,4443
2021-05-25,Sacramento,105994,1633
2021-05-25,San Benito,6058,63
2021-05-25,San Bernardino,292478,4755
2021-05-25,San Diego,280372,3753
2021-05-25,San Francisco,36652,546
2021-05-25,San Joaquin,72929,1387
2021-05-25,San Luis Obispo,21213,256
2021-05-25,San Mateo,42330,435
2021-05-25,Santa Barbara,34442,459
2021-05-25,Santa Clara,118097,2032
2021-05-25,Santa Cruz,16156,207
2021-05-25,Shasta,12292,202
2021-05-25,Sierra,54,0
2021-05-25,Siskiyou,1909,18
2021-05-25,Solano,32796,256
2021-05-25,Sonoma,30060,321
2021-05-25,Stanislaus,56149,974
2021-05-25,Sutter,9468,112
2021-05-25,Tehama,5055,63
2021-05-25,Trinity,362,3
2021-05-25,Tulare,49569,838
2021-05-25,Tuolumne,4075,66
2021-05-25,Ventura,80995,1022
2021-05-25,Yolo,14028,213
2021-05-25,Yuba,6044,49
2021-05-24,Alameda,88032,1263
2021-05-24,Alpine,88,0
2021-05-24,Amador,3675,46
2021-05-24,Butte,12463,189
2021-05-24,Calaveras,2166,54
2021-05-24,Colusa,1940,15
2021-05-24,Contra Costa,69467,809
2021-05-24,Del Norte,1391,8
2021-05-24,El Dorado,10231,112
2021-05-24,Fresno,101968,1698
2021-05-24,Glenn,2418,17
2021-05-24,Humboldt,4257,42
2021-05-24,Imperial,28516,735
2021-05-24,Inyo,1403,36
2021-05-24,Kern,96702,1319
2021-05-24,Kings,22960,246
2021-05-24,Lake,3520,43
2021-05-24,Lassen,5190,6
2021-05-24,Los Angeles,1201723,24201
2021-05-24,Madera,16533,239
2021-05-24,Marin,14050,227
2021-05-24,Mariposa,430,5
2021-05-24,Mendocino,3989,47
2021-05-24,Merced,31022,455
2021-05-24,Modoc,377,3
2021-05-24,Mono,1251,3
2021-05-24,Monterey,43022,379
2021-05-24,Napa,9904,82
2021-05-24,Nevada,4813,70
2021-05-24,Orange,254494,5056
2021-05-24,Placer,23167,292
2021-05-24,Plumas,702,4
2021-05-24,Riverside,291063,4442
2021-05-24,Sacramento,105879,1632
2021-05-24,San Benito,6058,63
2021-05-24,San Bernardino,292440,4747
2021-05-24,San Diego,280263,3749
2021-05-24,San Francisco,36633,547
2021-05-24,San Joaquin,72897,1371
2021-05-24,San Luis Obispo,21195,256
2021-05-24,San Mateo,42321,433
2021-05-24,Santa Barbara,34437,459
2021-05-24,Santa Clara,118065,2030
2021-05-24,Santa Cruz,16151,207
2021-05-24,Shasta,12276,201
2021-05-24,Sierra,54,0
2021-05-24,Siskiyou,1906,17
2021-05-24,Solano,32772,254
2021-05-24,Sonoma,30045,321
2021-05-24,Stanislaus,56115,974
2021-05-24,Sutter,9462,113
2021-05-24,Tehama,5052,63
2021-05-24,Trinity,362,3
2021-05-24,Tulare,49562,838
2021-05-24,Tuolumne,4075,65
2021-05-24,Ventura,80982,1022
2021-05-24,Yolo,14011,213
2021-05-24,Yuba,6035,49
2021-05-23,Alameda,87961,1263
2021-05-23,Alpine,88,0
2021-05-23,Amador,3674,46
2021-05-23,Butte,12449,189
2021-05-23,Calaveras,2156,54
2021-05-23,Colusa,1940,15
2021-05-23,Contra Costa,69421,809
2021-05-23,Del Norte,1387,8
2021-05-23,El Dorado,10225,112
2021-05-23,Fresno,101924,1698
2021-05-23,Glenn,2416,17
2021-05-23,Humboldt,4239,42
2021-05-23,Imperial,28510,735
2021-05-23,Inyo,1403,36
2021-05-23,Kern,96680,1319
2021-05-23,Kings,22947,246
2021-05-23,Lake,3517,43
2021-05-23,Lassen,5186,6
2021-05-23,Los Angeles,1201541,24197
2021-05-23,Madera,16528,239
2021-05-23,Marin,14041,227
2021-05-23,Mariposa,430,5
2021-05-23,Mendocino,3983,47
2021-05-23,Merced,31012,455
2021-05-23,Modoc,373,3
2021-05-23,Mono,1250,3
2021-05-23,Monterey,43012,379
2021-05-23,Napa,9900,82
2021-05-23,Nevada,4803,70
2021-05-23,Orange,254456,5050
2021-05-23,Placer,23148,292
2021-05-23,Plumas,701,4
2021-05-23,Riverside,290996,4442
2021-05-23,Sacramento,105762,1632
2021-05-23,San Benito,6057,63
2021-05-23,San Bernardino,292388,4747
2021-05-23,San Diego,280173,3751
2021-05-23,San Francisco,36622,547
2021-05-23,San Joaquin,72848,1371
2021-05-23,San Luis Obispo,21185,256
2021-05-23,San Mateo,42304,433
2021-05-23,Santa Barbara,34430,459
2021-05-23,Santa Clara,118041,2030
2021-05-23,Santa Cruz,16148,207
2021-05-23,Shasta,12259,201
2021-05-23,Sierra,54,0
2021-05-23,Siskiyou,1901,17
2021-05-23,Solano,32754,254
2021-05-23,Sonoma,30015,321
2021-05-23,Stanislaus,56064,974
2021-05-23,Sutter,9453,113
2021-05-23,Tehama,5045,63
2021-05-23,Trinity,362,3
2021-05-23,Tulare,49547,838
2021-05-23,Tuolumne,4072,65
2021-05-23,Ventura,80952,1022
2021-05-23,Yolo,13999,213
2021-05-23,Yuba,6030,49
2021-05-22,Alameda,87936,1263
2021-05-22,Alpine,88,0
2021-05-22,Amador,3673,46
2021-05-22,Butte,12437,189
2021-05-22,Calaveras,2154,54
2021-05-22,Colusa,1936,15
2021-05-22,Contra Costa,69388,809
2021-05-22,Del Norte,1386,8
2021-05-22,El Dorado,10220,112
2021-05-22,Fresno,101910,1698
2021-05-22,Glenn,2416,17
2021-05-22,Humboldt,4230,42
2021-05-22,Imperial,28501,735
2021-05-22,Inyo,1403,36
2021-05-22,Kern,96668,1319
2021-05-22,Kings,22947,246
2021-05-22,Lake,3514,43
2021-05-22,Lassen,5186,6
2021-05-22,Los Angeles,1201436,24192
2021-05-22,Madera,16525,239
2021-05-22,Marin,14038,227
2021-05-22,Mariposa,430,5
2021-05-22,Mendocino,3977,47
2021-05-22,Merced,31002,455
2021-05-22,Modoc,373,3
2021-05-22,Mono,1248,3
2021-05-22,Monterey,43006,379
2021-05-22,Napa,9898,82
2021-05-22,Nevada,4796,70
2021-05-22,Orange,254435,5048
2021-05-22,Placer,23134,292
2021-05-22,Plumas,700,4
2021-05-22,Riverside,290966,4442
2021-05-22,Sacramento,105689,1632
2021-05-22,San Benito,6057,63
2021-05-22,San Bernardino,292364,4747
2021-05-22,San Diego,280114,3751
2021-05-22,San Francisco,36612,547
2021-05-22,San Joaquin,72826,1371
2021-05-22,San Luis Obispo,21177,256
2021-05-22,San Mateo,42294,433
2021-05-22,Santa Barbara,34426,459
2021-05-22,Santa Clara,118018,2030
2021-05-22,Santa Cruz,16148,207
2021-05-22,Shasta,12253,201
2021-05-22,Sierra,54,0
2021-05-22,Siskiyou,1900,17
2021-05-22,Solano,32741,254
2021-05-22,Sonoma,30001,321
2021-05-22,Stanislaus,56039,974
2021-05-22,Sutter,9448,113
2021-05-22,Tehama,5044,63
2021-05-22,Trinity,362,3
2021-05-22,Tulare,49541,838
2021-05-22,Tuolumne,4072,65
2021-05-22,Ventura,80948,1022
2021-05-22,Yolo,13997,213
2021-05-22,Yuba,6027,49
2021-05-21,Alameda,87909,1263
2021-05-21,Alpine,88,0
2021-05-21,Amador,3670,46
2021-05-21,Butte,12431,188
2021-05-21,Calaveras,2152,54
2021-05-21,Colusa,1936,15
2021-05-21,Contra Costa,69345,810
2021-05-21,Del Norte,1385,8
2021-05-21,El Dorado,10216,112
2021-05-21,Fresno,101882,1698
2021-05-21,Glenn,2416,17
2021-05-21,Humboldt,4223,42
2021-05-21,Imperial,28494,732
2021-05-21,Inyo,1403,36
2021-05-21,Kern,96654,1318
2021-05-21,Kings,22947,246
2021-05-21,Lake,3512,43
2021-05-21,Lassen,5185,6
2021-05-21,Los Angeles,1201326,24180
2021-05-21,Madera,16524,238
2021-05-21,Marin,14033,227
2021-05-21,Mariposa,429,5
2021-05-21,Mendocino,3971,47
2021-05-21,Merced,30994,455
2021-05-21,Modoc,373,3
2021-05-21,Mono,1248,3
2021-05-21,Monterey,43004,379
2021-05-21,Napa,9894,82
2021-05-21,Nevada,4795,70
2021-05-21,Orange,254416,5042
2021-05-21,Placer,23126,292
2021-05-21,Plumas,700,4
2021-05-21,Riverside,290939,4442
2021-05-21,Sacramento,105622,1632
2021-05-21,San Benito,6057,63
2021-05-21,San Bernardino,292335,4744
2021-05-21,San Diego,280043,3748
2021-05-21,San Francisco,36606,546
2021-05-21,San Joaquin,72807,1371
2021-05-21,San Luis Obispo,21171,256
2021-05-21,San Mateo,42281,432
2021-05-21,Santa Barbara,34421,459
2021-05-21,Santa Clara,117991,2029
2021-05-21,Santa Cruz,16144,207
2021-05-21,Shasta,12236,201
2021-05-21,Sierra,54,0
2021-05-21,Siskiyou,1899,16
2021-05-21,Solano,32726,254
2021-05-21,Sonoma,29988,321
2021-05-21,Stanislaus,56007,975
2021-05-21,Sutter,9446,113
2021-05-21,Tehama,5038,63
2021-05-21,Trinity,362,3
2021-05-21,Tulare,49536,838
2021-05-21,Tuolumne,4070,65
2021-05-21,Ventura,80940,1021
2021-05-21,Yolo,13990,213
2021-05-21,Yuba,6021,49
2021-05-20,Alameda,87862,1264
2021-05-20,Alpine,88,0
2021-05-20,Amador,3669,46
2021-05-20,Butte,12424,188
2021-05-20,Calaveras,2148,54
2021-05-20,Colusa,1935,15
2021-05-20,Contra Costa,69300,809
2021-05-20,Del Norte,1385,8
2021-05-20,El Dorado,10207,112
2021-05-20,Fresno,101862,1696
2021-05-20,Glenn,2413,17
2021-05-20,Humboldt,4206,42
2021-05-20,Imperial,28489,732
