date,county,confirmed_cases,reported_deaths
2021-06-03,Nevada,4856,72
2021-06-03,Orange,254798,5056
2021-06-03,Placer,23339,293
2021-06-03,Plumas,710,4
2021-06-03,Riverside,291461,4447
2021-06-03,Sacramento,106600,1654
2021-06-03,San Benito,6062,63
2021-06-03,San Bernardino,292803,4762
2021-06-03,San Diego,281063,3761
2021-06-03,San Francisco,36763,551
2021-06-03,San Joaquin,73215,1388
2021-06-03,San Luis Obispo,21257,255
2021-06-03,San Mateo,42419,467
2021-06-03,Santa Barbara,34489,459
2021-06-03,Santa Clara,118336,2058
2021-06-03,Santa Cruz,16179,207
2021-06-03,Shasta,12388,199
2021-06-03,Sierra,55,0
2021-06-03,Siskiyou,1929,21
2021-06-03,Solano,33014,256
2021-06-03,Sonoma,30299,322
2021-06-03,Stanislaus,56401,973
2021-06-03,Sutter,9519,111
2021-06-03,Tehama,5075,63
2021-06-03,Trinity,364,3
2021-06-03,Tulare,49649,848
2021-06-03,Tuolumne,4082,63
2021-06-03,Ventura,81127,1023
2021-06-03,Yolo,14062,210
2021-06-03,Yuba,6086,49
2021-06-02,Alameda,88327,1254
2021-06-02,Alpine,88,0
2021-06-02,Amador,3697,46
2021-06-02,Butte,12547,193
2021-06-02,Calaveras,2181,55
2021-06-02,Colusa,1949,15
2021-06-02,Contra Costa,69830,814
2021-06-02,Del Norte,1398,8
2021-06-02,El Dorado,10272,110
2021-06-02,Fresno,102182,1707
2021-06-02,Glenn,2421,19
2021-06-02,Humboldt,4326,42
2021-06-02,Imperial,28562,738
2021-06-02,Inyo,1404,35
2021-06-02,Kern,96906,1326
2021-06-02,Kings,22988,244
2021-06-02,Lake,3537,45
2021-06-02,Lassen,5211,6
2021-06-02,Los Angeles,1203208,24375
2021-06-02,Madera,16568,240
2021-06-02,Marin,14078,229
2021-06-02,Mariposa,435,5
2021-06-02,Mendocino,4042,47
2021-06-02,Merced,31107,458
2021-06-02,Modoc,381,3
2021-06-02,Mono,1251,3
2021-06-02,Monterey,43058,380
2021-06-02,Napa,9927,82
2021-06-02,Nevada,4853,72
2021-06-02,Orange,254753,5055
2021-06-02,Placer,23318,293
2021-06-02,Plumas,710,4
2021-06-02,Riverside,291406,4445
2021-06-02,Sacramento,106536,1649
2021-06-02,San Benito,6061,63
2021-06-02,San Bernardino,292757,4760
2021-06-02,San Diego,280983,3760
2021-06-02,San Francisco,36743,550
2021-06-02,San Joaquin,73184,1387
2021-06-02,San Luis Obispo,21250,255
2021-06-02,San Mateo,42409,464
2021-06-02,Santa Barbara,34482,456
2021-06-02,Santa Clara,118308,2058
2021-06-02,Santa Cruz,16176,207
2021-06-02,Shasta,12371,199
2021-06-02,Sierra,55,0
2021-06-02,Siskiyou,1929,21
2021-06-02,Solano,33002,256
2021-06-02,Sonoma,30280,322
2021-06-02,Stanislaus,56372,973
2021-06-02,Sutter,9516,111
2021-06-02,Tehama,5072,63
2021-06-02,Trinity,362,3
2021-06-02,Tulare,49641,846
2021-06-02,Tuolumne,4082,63
2021-06-02,Ventura,81102,1020
2021-06-02,Yolo,14059,210
2021-06-02,Yuba,6080,48
2021-06-01,Alameda,88294,1253
2021-06-01,Alpine,88,0
2021-06-01,Amador,3695,46
2021-06-01,Butte,12533,193
2021-06-01,Calaveras,2179,55
2021-06-01,Colusa,1948,15
2021-06-01,Contra Costa,69773,813
2021-06-01,Del Norte,1397,8
2021-06-01,El Dorado,10266,110
2021-06-01,Fresno,102159,1706
2021-06-01,Glenn,2421,18
2021-06-01,Humboldt,4316,42
2021-06-01,Imperial,28558,736
2021-06-01,Inyo,1404,35
2021-06-01,Kern,96879,1319
2021-06-01,Kings,22984,244
2021-06-01,Lake,3536,45
2021-06-01,Lassen,5204,6
2021-06-01,Los Angeles,1202975,24367
2021-06-01,Madera,16559,240
2021-06-01,Marin,14076,229
2021-06-01,Mariposa,435,5
2021-06-01,Mendocino,4035,47
2021-06-01,Merced,31098,456
2021-06-01,Modoc,380,3
2021-06-01,Mono,1251,3
2021-06-01,Monterey,43052,379
2021-06-01,Napa,9925,82
2021-06-01,Nevada,4848,72
2021-06-01,Orange,254718,5051
2021-06-01,Placer,23288,293
2021-06-01,Plumas,709,4
2021-06-01,Riverside,291355,4442
2021-06-01,Sacramento,106464,1644
2021-06-01,San Benito,6060,63
2021-06-01,San Bernardino,292735,4758
2021-06-01,San Diego,280880,3756
2021-06-01,San Francisco,36727,550
2021-06-01,San Joaquin,73152,1383
2021-06-01,San Luis Obispo,21245,256
2021-06-01,San Mateo,42393,462
2021-06-01,Santa Barbara,34479,456
2021-06-01,Santa Clara,118280,2057
2021-06-01,Santa Cruz,16172,207
2021-06-01,Shasta,12362,199
2021-06-01,Sierra,55,0
2021-06-01,Siskiyou,1923,21
2021-06-01,Solano,32977,256
2021-06-01,Sonoma,30241,322
2021-06-01,Stanislaus,56348,973
2021-06-01,Sutter,9509,111
2021-06-01,Tehama,5070,63
2021-06-01,Trinity,361,3
2021-06-01,Tulare,49633,845
2021-06-01,Tuolumne,4082,63
2021-06-01,Ventura,81086,1021
2021-06-01,Yolo,14055,210
2021-06-01,Yuba,6076,48
2021-05-31,Alameda,88256,1253
2021-05-31,Alpine,88,0
2021-05-31,Amador,3689,46
2021-05-31,Butte,12520,193
2021-05-31,Calaveras,2178,55
2021-05-31,Colusa,1948,15
2021-05-31,Contra Costa,69736,813
2021-05-31,Del Norte,1394,8
2021-05-31,El Dorado,10260,110
2021-05-31,Fresno,102123,1706
2021-05-31,Glenn,2420,18
2021-05-31,Humboldt,4304,42
2021-05-31,Imperial,28552,736
2021-05-31,Inyo,1403,35
2021-05-31,Kern,96843,1319
2021-05-31,Kings,22980,244
2021-05-31,Lake,3531,45
2021-05-31,Lassen,5202,6
2021-05-31,Los Angeles,1202734,24364
2021-05-31,Madera,16558,240
2021-05-31,Marin,14074,229
2021-05-31,Mariposa,435,5
2021-05-31,Mendocino,4026,47
2021-05-31,Merced,31093,456
2021-05-31,Modoc,379,3
2021-05-31,Mono,1251,3
2021-05-31,Monterey,43048,379
2021-05-31,Napa,9918,82
2021-05-31,Nevada,4838,72
2021-05-31,Orange,254691,5051
2021-05-31,Placer,23261,293
2021-05-31,Plumas,708,4
2021-05-31,Riverside,291298,4442
2021-05-31,Sacramento,106367,1644
2021-05-31,San Benito,6060,63
2021-05-31,San Bernardino,292687,4758
2021-05-31,San Diego,280776,3756
2021-05-31,San Francisco,36712,550
2021-05-31,San Joaquin,73105,1383
2021-05-31,San Luis Obispo,21237,256
2021-05-31,San Mateo,42377,442
2021-05-31,Santa Barbara,34466,456
2021-05-31,Santa Clara,118236,2057
2021-05-31,Santa Cruz,16169,207
2021-05-31,Shasta,12346,199
2021-05-31,Sierra,55,0
2021-05-31,Siskiyou,1922,21
2021-05-31,Solano,32926,256
2021-05-31,Sonoma,30198,322
2021-05-31,Stanislaus,56297,973
2021-05-31,Sutter,9490,111
2021-05-31,Tehama,5068,63
2021-05-31,Trinity,361,3
2021-05-31,Tulare,49622,845
2021-05-31,Tuolumne,4080,63
2021-05-31,Ventura,81071,1021
2021-05-31,Yolo,14051,210
2021-05-31,Yuba,6070,48
2021-05-30,Alameda,88231,1253
2021-05-30,Alpine,88,0
2021-05-30,Amador,3685,46
2021-05-30,Butte,12510,190
2021-05-30,Calaveras,2174,55
2021-05-30,Colusa,1948,15
2021-05-30,Contra Costa,69702,813
2021-05-30,Del Norte,1393,8
2021-05-30,El Dorado,10257,110
2021-05-30,Fresno,102106,1706
2021-05-30,Glenn,2420,18
2021-05-30,Humboldt,4295,42
2021-05-30,Imperial,28547,736
2021-05-30,Inyo,1403,35
2021-05-30,Kern,96827,1319
2021-05-30,Kings,22979,244
2021-05-30,Lake,3531,45
2021-05-30,Lassen,5200,6
2021-05-30,Los Angeles,1202630,24360
2021-05-30,Madera,16554,240
2021-05-30,Marin,14070,229
2021-05-30,Mariposa,435,5
2021-05-30,Mendocino,4019,47
2021-05-30,Merced,31089,456
2021-05-30,Modoc,379,3
2021-05-30,Mono,1251,3
2021-05-30,Monterey,43045,379
2021-05-30,Napa,9917,82
2021-05-30,Nevada,4832,72
2021-05-30,Orange,254667,5051
2021-05-30,Placer,23255,293
2021-05-30,Plumas,706,4
2021-05-30,Riverside,291277,4442
2021-05-30,Sacramento,106322,1644
2021-05-30,San Benito,6060,63
2021-05-30,San Bernardino,292662,4758
2021-05-30,San Diego,280720,3756
2021-05-30,San Francisco,36695,550
2021-05-30,San Joaquin,73088,1383
2021-05-30,San Luis Obispo,21229,256
2021-05-30,San Mateo,42369,439
2021-05-30,Santa Barbara,34462,456
2021-05-30,Santa Clara,118214,2057
2021-05-30,Santa Cruz,16167,207
2021-05-30,Shasta,12344,199
2021-05-30,Sierra,55,0
2021-05-30,Siskiyou,1922,21
2021-05-30,Solano,32915,256
2021-05-30,Sonoma,30182,322
2021-05-30,Stanislaus,56278,973
2021-05-30,Sutter,9489,111
2021-05-30,Tehama,5068,63
2021-05-30,Trinity,361,3
2021-05-30,Tulare,49615,845
2021-05-30,Tuolumne,4080,63
2021-05-30,Ventura,81068,1021
2021-05-30,Yolo,14046,210
2021-05-30,Yuba,6063,48
2021-05-29,Alameda,88208,1253
2021-05-29,Alpine,88,0
2021-05-29,Amador,3684,46
2021-05-29,Butte,12504,190
2021-05-29,Calaveras,2173,55
2021-05-29,Colusa,1945,15
2021-05-29,Contra Costa,69669,813
2021-05-29,Del Norte,1393,8
2021-05-29,El Dorado,10256,110
2021-05-29,Fresno,102094,1706
2021-05-29,Glenn,2420,18
2021-05-29,Humboldt,4289,42
2021-05-29,Imperial,28544,736
2021-05-29,Inyo,1403,35
2021-05-29,Kern,96817,1319
2021-05-29,Kings,22978,244
2021-05-29,Lake,3531,45
2021-05-29,Lassen,5200,6
2021-05-29,Los Angeles,1202506,24359
2021-05-29,Madera,16552,240
2021-05-29,Marin,14066,229
2021-05-29,Mariposa,434,5
2021-05-29,Mendocino,4013,47
2021-05-29,Merced,31078,456
2021-05-29,Modoc,379,3
2021-05-29,Mono,1251,3
2021-05-29,Monterey,43043,379
2021-05-29,Napa,9914,82
2021-05-29,Nevada,4831,72
2021-05-29,Orange,254645,5049
2021-05-29,Placer,23241,293
2021-05-29,Plumas,706,4
2021-05-29,Riverside,291257,4442
2021-05-29,Sacramento,106293,1643
2021-05-29,San Benito,6059,63
2021-05-29,San Bernardino,292630,4757
2021-05-29,San Diego,280661,3756
2021-05-29,San Francisco,36686,550
2021-05-29,San Joaquin,73072,1383
2021-05-29,San Luis Obispo,21227,256
2021-05-29,San Mateo,42361,439
2021-05-29,Santa Barbara,34458,456
2021-05-29,Santa Clara,118190,2056
2021-05-29,Santa Cruz,16166,207
2021-05-29,Shasta,12336,199
2021-05-29,Sierra,55,0
2021-05-29,Siskiyou,1917,21
2021-05-29,Solano,32906,256
2021-05-29,Sonoma,30159,322
2021-05-29,Stanislaus,56258,974
2021-05-29,Sutter,9485,111
2021-05-29,Tehama,5067,63
2021-05-29,Trinity,361,3
2021-05-29,Tulare,49605,845
2021-05-29,Tuolumne,4080,63
2021-05-29,Ventura,81060,1021
2021-05-29,Yolo,14045,210
2021-05-29,Yuba,6063,48
2021-05-28,Alameda,88184,1261
2021-05-28,Alpine,88,0
2021-05-28,Amador,3684,46
2021-05-28,Butte,12501,190
2021-05-28,Calaveras,2172,55
2021-05-28,Colusa,1945,15
2021-05-28,Contra Costa,69633,813
2021-05-28,Del Norte,1392,8
2021-05-28,El Dorado,10253,110
2021-05-28,Fresno,102080,1705
2021-05-28,Glenn,2420,18
2021-05-28,Humboldt,4283,42
2021-05-28,Imperial,28541,736
2021-05-28,Inyo,1403,35
2021-05-28,Kern,96800,1320
2021-05-28,Kings,22976,244
2021-05-28,Lake,3529,45
2021-05-28,Lassen,5200,6
2021-05-28,Los Angeles,1202398,24357
2021-05-28,Madera,16550,240
2021-05-28,Marin,14065,229
2021-05-28,Mariposa,434,5
2021-05-28,Mendocino,4008,47
2021-05-28,Merced,31075,455
2021-05-28,Modoc,379,3
2021-05-28,Mono,1251,3
2021-05-28,Monterey,43042,379
2021-05-28,Napa,9914,82
2021-05-28,Nevada,4829,71
2021-05-28,Orange,254627,5047
2021-05-28,Placer,23231,293
2021-05-28,Plumas,704,4
2021-05-28,Riverside,291235,4442
2021-05-28,Sacramento,106235,1642
2021-05-28,San Benito,6059,63
2021-05-28,San Bernardino,292606,4757
2021-05-28,San Diego,280598,3756
2021-05-28,San Francisco,36680,546
2021-05-28,San Joaquin,73042,1383
2021-05-28,San Luis Obispo,21223,256
2021-05-28,San Mateo,42354,439
2021-05-28,Santa Barbara,34457,455
2021-05-28,Santa Clara,118166,2056
2021-05-28,Santa Cruz,16165,207
2021-05-28,Shasta,12327,198
2021-05-28,Sierra,55,0
2021-05-28,Siskiyou,1915,19
2021-05-28,Solano,32891,256
2021-05-28,Sonoma,30140,321
2021-05-28,Stanislaus,56235,974
2021-05-28,Sutter,9481,111
2021-05-28,Tehama,5061,63
2021-05-28,Trinity,361,3
2021-05-28,Tulare,49599,846
2021-05-28,Tuolumne,4080,63
2021-05-28,Ventura,81049,1021
2021-05-28,Yolo,14041,210
2021-05-28,Yuba,6061,48
2021-05-27,Alameda,88148,1274
2021-05-27,Alpine,88,0
2021-05-27,Amador,3682,46
2021-05-27,Butte,12496,190
2021-05-27,Calaveras,2171,55
2021-05-27,Colusa,1942,15
2021-05-27,Contra Costa,69592,813
2021-05-27,Del Norte,1392,8
2021-05-27,El Dorado,10252,112
2021-05-27,Fresno,102064,1704
2021-05-27,Glenn,2420,18
2021-05-27,Humboldt,4275,42
2021-05-27,Imperial,28530,736
2021-05-27,Inyo,1403,35
2021-05-27,Kern,96784,1322
2021-05-27,Kings,22973,245
2021-05-27,Lake,3524,45
2021-05-27,Lassen,5199,6
2021-05-27,Los Angeles,1202237,24348
2021-05-27,Madera,16541,240
2021-05-27,Marin,14061,229
2021-05-27,Mariposa,432,5
2021-05-27,Mendocino,4002,47
2021-05-27,Merced,31063,455
2021-05-27,Modoc,378,3
2021-05-27,Mono,1251,3
2021-05-27,Monterey,43036,379
2021-05-27,Napa,9913,82
2021-05-27,Nevada,4825,71
2021-05-27,Orange,254591,5059
2021-05-27,Placer,23222,293
2021-05-27,Plumas,704,4
2021-05-27,Riverside,291200,4443
2021-05-27,Sacramento,106161,1642
2021-05-27,San Benito,6058,63
2021-05-27,San Bernardino,292567,4756
2021-05-27,San Diego,280524,3756
2021-05-27,San Francisco,36675,546
2021-05-27,San Joaquin,73010,1388
2021-05-27,San Luis Obispo,21220,256
2021-05-27,San Mateo,42345,436
2021-05-27,Santa Barbara,34453,456
2021-05-27,Santa Clara,118147,2053
2021-05-27,Santa Cruz,16162,207
2021-05-27,Shasta,12316,202
2021-05-27,Sierra,55,0
2021-05-27,Siskiyou,1912,18
2021-05-27,Solano,32850,257
2021-05-27,Sonoma,30113,321
2021-05-27,Stanislaus,56207,974
2021-05-27,Sutter,9477,111
2021-05-27,Tehama,5058,63
2021-05-27,Trinity,361,3
2021-05-27,Tulare,49585,840
2021-05-27,Tuolumne,4079,66
2021-05-27,Ventura,81036,1023
2021-05-27,Yolo,14038,213
2021-05-27,Yuba,6056,48
2021-05-26,Alameda,88119,1266
2021-05-26,Alpine,88,0
2021-05-26,Amador,3682,46
2021-05-26,Butte,12487,190
2021-05-26,Calaveras,2169,55
2021-05-26,Colusa,1941,15
2021-05-26,Contra Costa,69555,812
2021-05-26,Del Norte,1392,8
2021-05-26,El Dorado,10248,112
2021-05-26,Fresno,102032,1702
2021-05-26,Glenn,2419,18
2021-05-26,Humboldt,4270,42
2021-05-26,Imperial,28525,734
2021-05-26,Inyo,1403,36
2021-05-26,Kern,96760,1320
2021-05-26,Kings,22969,245
2021-05-26,Lake,3523,45
2021-05-26,Lassen,5198,6
2021-05-26,Los Angeles,1202073,24221
2021-05-26,Madera,16539,240
2021-05-26,Marin,14058,227
2021-05-26,Mariposa,432,5
2021-05-26,Mendocino,3996,47
2021-05-26,Merced,31054,455
2021-05-26,Modoc,378,3
2021-05-26,Mono,1251,3
2021-05-26,Monterey,43030,379
2021-05-26,Napa,9906,82
2021-05-26,Nevada,4820,70
2021-05-26,Orange,254556,5058
2021-05-26,Placer,23198,293
2021-05-26,Plumas,703,4
2021-05-26,Riverside,291154,4443
2021-05-26,Sacramento,106075,1637
2021-05-26,San Benito,6058,63
2021-05-26,San Bernardino,292529,4755
2021-05-26,San Diego,280450,3755
2021-05-26,San Francisco,36663,546
2021-05-26,San Joaquin,72969,1388
2021-05-26,San Luis Obispo,21215,256
2021-05-26,San Mateo,42336,436
2021-05-26,Santa Barbara,34444,459
2021-05-26,Santa Clara,118120,2031
2021-05-26,Santa Cruz,16161,207
2021-05-26,Shasta,12302,202
2021-05-26,Sierra,55,0
2021-05-26,Siskiyou,1910,18
2021-05-26,Solano,32814,257
2021-05-26,Sonoma,30087,321
2021-05-26,Stanislaus,56185,974
2021-05-26,Sutter,9472,112
2021-05-26,Tehama,5057,63
2021-05-26,Trinity,361,3
2021-05-26,Tulare,49578,839
2021-05-26,Tuolumne,4075,66
2021-05-26,Ventura,81013,1023
2021-05-26,Yolo,14035,213
2021-05-26,Yuba,6051,49
2021-05-25,Alameda,88090,1263
2021-05-25,Alpine,88,0
2021-05-25,Amador,3677,46
2021-05-25,Butte,12476,189
2021-05-25,Calaveras,2167,55
2021-05-25,Colusa,1940,15
2021-05-25,Contra Costa,69503,809
2021-05-25,Del Norte,1392,8
2021-05-25,El Dorado,10241,112
2021-05-25,Fresno,102010,1701
2021-05-25,Glenn,2418,17
2021-05-25,Humboldt,4263,42
2021-05-25,Imperial,28518,735
2021-05-25,Inyo,1403,36
2021-05-25,Kern,96729,1319
2021-05-25,Kings,22963,245
2021-05-25,Lake,3522,44
2021-05-25,Lassen,5194,6
2021-05-25,Los Angeles,1201899,24212
2021-05-25,Madera,16534,240
2021-05-25,Marin,14052,227
2021-05-25,Mariposa,431,5
2021-05-25,Mendocino,3991,47
2021-05-25,Merced,31033,455
2021-05-25,Modoc,377,3
2021-05-25,Mono,1251,3
2021-05-25,Monterey,43026,379
2021-05-25,Napa,9904,82
2021-05-25,Nevada,4814,70
2021-05-25,Orange,254527,5057
2021-05-25,Placer,23187,292
2021-05-25,Plumas,703,4
2021-05-25,Riverside,291115,4443
2021-05-25,Sacramento,105995,1633
2021-05-25,San Benito,6058,63
2021-05-25,San Bernardino,292477,4755
2021-05-25,San Diego,280371,3753
2021-05-25,San Francisco,36640,546
2021-05-25,San Joaquin,72929,1387
2021-05-25,San Luis Obispo,21212,256
2021-05-25,San Mateo,42326,435
2021-05-25,Santa Barbara,34441,459
2021-05-25,Santa Clara,118095,2032
2021-05-25,Santa Cruz,16156,207
2021-05-25,Shasta,12292,202
2021-05-25,Sierra,54,0
2021-05-25,Siskiyou,1909,18
2021-05-25,Solano,32796,256
2021-05-25,Sonoma,30058,321
2021-05-25,Stanislaus,56148,974
2021-05-25,Sutter,9468,112
2021-05-25,Tehama,5055,63
2021-05-25,Trinity,361,3
2021-05-25,Tulare,49568,838
2021-05-25,Tuolumne,4075,66
2021-05-25,Ventura,80995,1022
2021-05-25,Yolo,14028,213
2021-05-25,Yuba,6044,49
2021-05-24,Alameda,88028,1263
2021-05-24,Alpine,88,0
2021-05-24,Amador,3675,46
2021-05-24,Butte,12463,189
2021-05-24,Calaveras,2166,54
2021-05-24,Colusa,1940,15
2021-05-24,Contra Costa,69464,809
2021-05-24,Del Norte,1391,8
2021-05-24,El Dorado,10231,112
2021-05-24,Fresno,101970,1698
2021-05-24,Glenn,2418,17
2021-05-24,Humboldt,4256,42
2021-05-24,Imperial,28516,735
2021-05-24,Inyo,1403,36
2021-05-24,Kern,96702,1319
2021-05-24,Kings,22959,246
2021-05-24,Lake,3520,43
2021-05-24,Lassen,5190,6
2021-05-24,Los Angeles,1201727,24201
2021-05-24,Madera,16531,239
2021-05-24,Marin,14050,227
2021-05-24,Mariposa,430,5
2021-05-24,Mendocino,3989,47
2021-05-24,Merced,31023,455
2021-05-24,Modoc,377,3
2021-05-24,Mono,1251,3
2021-05-24,Monterey,43021,379
2021-05-24,Napa,9904,82
2021-05-24,Nevada,4811,70
2021-05-24,Orange,254493,5056
2021-05-24,Placer,23167,292
2021-05-24,Plumas,702,4
2021-05-24,Riverside,291062,4442
2021-05-24,Sacramento,105880,1632
2021-05-24,San Benito,6058,63
2021-05-24,San Bernardino,292439,4747
2021-05-24,San Diego,280262,3749
2021-05-24,San Francisco,36621,547
2021-05-24,San Joaquin,72897,1371
2021-05-24,San Luis Obispo,21194,256
2021-05-24,San Mateo,42317,433
2021-05-24,Santa Barbara,34436,459
2021-05-24,Santa Clara,118063,2030
2021-05-24,Santa Cruz,16151,207
2021-05-24,Shasta,12276,201
2021-05-24,Sierra,54,0
2021-05-24,Siskiyou,1906,17
2021-05-24,Solano,32772,254
2021-05-24,Sonoma,30043,321
2021-05-24,Stanislaus,56114,974
2021-05-24,Sutter,9462,113
2021-05-24,Tehama,5052,63
2021-05-24,Trinity,361,3
2021-05-24,Tulare,49561,838
2021-05-24,Tuolumne,4075,65
2021-05-24,Ventura,80982,1022
2021-05-24,Yolo,14011,213
2021-05-24,Yuba,6035,49
2021-05-23,Alameda,87957,1263
2021-05-23,Alpine,88,0
2021-05-23,Amador,3674,46
2021-05-23,Butte,12449,189
2021-05-23,Calaveras,2156,54
2021-05-23,Colusa,1940,15
2021-05-23,Contra Costa,69418,809
2021-05-23,Del Norte,1387,8
2021-05-23,El Dorado,10225,112
2021-05-23,Fresno,101926,1698
2021-05-23,Glenn,2416,17
2021-05-23,Humboldt,4238,42
2021-05-23,Imperial,28510,735
2021-05-23,Inyo,1403,36
2021-05-23,Kern,96680,1319
2021-05-23,Kings,22946,246
2021-05-23,Lake,3517,43
2021-05-23,Lassen,5186,6
2021-05-23,Los Angeles,1201545,24197
2021-05-23,Madera,16526,239
2021-05-23,Marin,14041,227
2021-05-23,Mariposa,430,5
2021-05-23,Mendocino,3983,47
2021-05-23,Merced,31013,455
2021-05-23,Modoc,373,3
2021-05-23,Mono,1250,3
2021-05-23,Monterey,43011,379
2021-05-23,Napa,9900,82
2021-05-23,Nevada,4801,70
2021-05-23,Orange,254455,5050
2021-05-23,Placer,23148,292
2021-05-23,Plumas,701,4
2021-05-23,Riverside,290995,4442
2021-05-23,Sacramento,105763,1632
2021-05-23,San Benito,6057,63
2021-05-23,San Bernardino,292387,4747
2021-05-23,San Diego,280172,3751
2021-05-23,San Francisco,36610,547
2021-05-23,San Joaquin,72848,1371
2021-05-23,San Luis Obispo,21184,256
2021-05-23,San Mateo,42300,433
2021-05-23,Santa Barbara,34429,459
2021-05-23,Santa Clara,118039,2030
2021-05-23,Santa Cruz,16148,207
2021-05-23,Shasta,12259,201
2021-05-23,Sierra,54,0
2021-05-23,Siskiyou,1901,17
2021-05-23,Solano,32754,254
2021-05-23,Sonoma,30013,321
2021-05-23,Stanislaus,56063,974
2021-05-23,Sutter,9453,113
2021-05-23,Tehama,5045,63
2021-05-23,Trinity,361,3
2021-05-23,Tulare,49546,838
2021-05-23,Tuolumne,4072,65
2021-05-23,Ventura,80952,1022
2021-05-23,Yolo,13999,213
2021-05-23,Yuba,6030,49
2021-05-22,Alameda,87932,1263
2021-05-22,Alpine,88,0
2021-05-22,Amador,3673,46
2021-05-22,Butte,12437,189
2021-05-22,Calaveras,2154,54
2021-05-22,Colusa,1936,15
2021-05-22,Contra Costa,69385,809
2021-05-22,Del Norte,1386,8
2021-05-22,El Dorado,10220,112
2021-05-22,Fresno,101912,1698
2021-05-22,Glenn,2416,17
2021-05-22,Humboldt,4229,42
2021-05-22,Imperial,28501,735
2021-05-22,Inyo,1403,36
2021-05-22,Kern,96668,1319
2021-05-22,Kings,22946,246
2021-05-22,Lake,3514,43
2021-05-22,Lassen,5186,6
2021-05-22,Los Angeles,1201440,24192
2021-05-22,Madera,16523,239
2021-05-22,Marin,14038,227
2021-05-22,Mariposa,430,5
2021-05-22,Mendocino,3977,47
2021-05-22,Merced,31003,455
2021-05-22,Modoc,373,3
2021-05-22,Mono,1248,3
2021-05-22,Monterey,43005,379
2021-05-22,Napa,9898,82
2021-05-22,Nevada,4794,70
2021-05-22,Orange,254434,5048
2021-05-22,Placer,23134,292
2021-05-22,Plumas,700,4
2021-05-22,Riverside,290965,4442
2021-05-22,Sacramento,105690,1632
2021-05-22,San Benito,6057,63
2021-05-22,San Bernardino,292363,4747
2021-05-22,San Diego,280113,3751
2021-05-22,San Francisco,36600,547
2021-05-22,San Joaquin,72826,1371
2021-05-22,San Luis Obispo,21176,256
2021-05-22,San Mateo,42290,433
2021-05-22,Santa Barbara,34425,459
2021-05-22,Santa Clara,118016,2030
2021-05-22,Santa Cruz,16148,207
2021-05-22,Shasta,12253,201
2021-05-22,Sierra,54,0
2021-05-22,Siskiyou,1900,17
2021-05-22,Solano,32741,254
2021-05-22,Sonoma,29999,321
2021-05-22,Stanislaus,56038,974
2021-05-22,Sutter,9448,113
2021-05-22,Tehama,5044,63
2021-05-22,Trinity,361,3
2021-05-22,Tulare,49540,838
2021-05-22,Tuolumne,4072,65
2021-05-22,Ventura,80948,1022
2021-05-22,Yolo,13997,213
2021-05-22,Yuba,6027,49
2021-05-21,Alameda,87905,1263
2021-05-21,Alpine,88,0
2021-05-21,Amador,3670,46
2021-05-21,Butte,12431,188
2021-05-21,Calaveras,2152,54
2021-05-21,Colusa,1936,15
2021-05-21,Contra Costa,69342,810
2021-05-21,Del Norte,1385,8
2021-05-21,El Dorado,10216,112
2021-05-21,Fresno,101884,1698
2021-05-21,Glenn,2416,17
2021-05-21,Humboldt,4222,42
2021-05-21,Imperial,28494,732
2021-05-21,Inyo,1403,36
2021-05-21,Kern,96654,1318
2021-05-21,Kings,22946,246
2021-05-21,Lake,3512,43
2021-05-21,Lassen,5185,6
2021-05-21,Los Angeles,1201330,24180
2021-05-21,Madera,16522,238
2021-05-21,Marin,14033,227
2021-05-21,Mariposa,429,5
2021-05-21,Mendocino,3971,47
2021-05-21,Merced,30995,455
2021-05-21,Modoc,373,3
2021-05-21,Mono,1248,3
2021-05-21,Monterey,43003,379
2021-05-21,Napa,9894,82
2021-05-21,Nevada,4793,70
2021-05-21,Orange,254415,5042
2021-05-21,Placer,23126,292
2021-05-21,Plumas,700,4
2021-05-21,Riverside,290938,4442
2021-05-21,Sacramento,105623,1632
2021-05-21,San Benito,6057,63
2021-05-21,San Bernardino,292334,4744
2021-05-21,San Diego,280042,3748
2021-05-21,San Francisco,36594,546
2021-05-21,San Joaquin,72807,1371
2021-05-21,San Luis Obispo,21170,256
2021-05-21,San Mateo,42277,432
2021-05-21,Santa Barbara,34420,459
2021-05-21,Santa Clara,117989,2029
2021-05-21,Santa Cruz,16144,207
2021-05-21,Shasta,12236,201
2021-05-21,Sierra,54,0
2021-05-21,Siskiyou,1899,16
2021-05-21,Solano,32726,254
2021-05-21,Sonoma,29985,321
2021-05-21,Stanislaus,56006,975
2021-05-21,Sutter,9446,113
2021-05-21,Tehama,5038,63
2021-05-21,Trinity,361,3
2021-05-21,Tulare,49535,838
2021-05-21,Tuolumne,4070,65
2021-05-21,Ventura,80940,1021
2021-05-21,Yolo,13990,213
2021-05-21,Yuba,6021,49
2021-05-20,Alameda,87858,1264
2021-05-20,Alpine,88,0
2021-05-20,Amador,3669,46
2021-05-20,Butte,12424,188
2021-05-20,Calaveras,2148,54
2021-05-20,Colusa,1935,15
2021-05-20,Contra Costa,69297,809
2021-05-20,Del Norte,1385,8
2021-05-20,El Dorado,10207,112
2021-05-20,Fresno,101864,1696
2021-05-20,Glenn,2413,17
2021-05-20,Humboldt,4205,42
2021-05-20,Imperial,28489,732
